target,Age,No_Pol,Gender,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,PSD_month,PSD_day,PSD_year,PSD_quarter,PSD_dayofweek,PSD_weekend,PED_month,PED_day,PED_year,PED_quarter,PED_dayofweek,PED_weekend,Pol_Duration,max_Age,max_No_Pol,max_PSD_month,max_PSD_day,max_PSD_year,max_PSD_quarter,max_PSD_dayofweek,max_PSD_weekend,max_PED_month,max_PED_day,max_PED_year,max_PED_quarter,max_PED_dayofweek,max_PED_weekend,max_Pol_Duration,min_Age,min_No_Pol,min_PSD_month,min_PSD_day,min_PSD_year,min_PSD_quarter,min_PSD_dayofweek,min_PSD_weekend,min_PED_month,min_PED_day,min_PED_year,min_PED_quarter,min_PED_dayofweek,min_PED_weekend,min_Pol_Duration,Age_Bin
0,20,1,4,7,4,70,68,41,5,12,31,2010,4,4,0,12,30,2011,4,4,0,8736,112,1,12,31,2010,4,6,1,12,30,2011,4,6,1,8736,1,1,2,9,2010,1,0,0,2,8,2011,1,0,0,8736,2
0,20,1,4,7,4,43,13,41,5,1,8,2010,1,4,0,1,7,2011,1,4,0,8736,50,1,1,8,2010,1,4,0,1,7,2011,1,4,0,8736,20,1,1,8,2010,1,4,0,1,7,2011,1,4,0,8736,2
0,42,1,4,7,4,68,187,48,5,3,1,2010,1,0,0,3,1,2011,1,1,0,8760,55,2,12,28,2010,4,6,1,12,27,2011,4,6,1,8760,27,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8736,3
0,52,1,2,3,27,59,68,41,1,7,25,2010,3,6,1,7,24,2011,3,6,1,8736,52,1,7,25,2010,3,6,1,7,24,2011,3,6,1,8736,52,1,7,25,2010,3,6,1,7,24,2011,3,6,1,8736,4
1,36,1,2,7,4,68,187,48,1,7,18,2010,3,6,1,7,17,2011,3,6,1,8736,81,2,11,27,2010,4,6,1,11,28,2011,4,6,1,8736,32,1,3,1,2010,1,0,0,2,5,2011,1,0,0,8736,3
0,39,1,4,3,18,43,126,41,1,3,15,2010,1,0,0,3,14,2011,1,0,0,8736,39,1,3,15,2010,1,0,0,3,14,2011,1,0,0,8736,39,1,3,15,2010,1,0,0,3,14,2011,1,0,0,8736,3
0,46,3,4,3,4,59,68,41,1,8,5,2010,3,3,0,8,3,2011,3,2,0,8712,120,3,11,28,2010,4,6,1,11,27,2011,4,6,1,8736,33,1,4,3,2010,2,0,0,3,3,2011,1,0,0,6960,4
0,28,1,4,7,21,40,131,41,1,7,1,2010,3,3,0,2,3,2011,1,3,0,5208,28,1,7,1,2010,3,3,0,2,3,2011,1,3,0,5208,28,1,7,1,2010,3,3,0,2,3,2011,1,3,0,5208,2
0,40,1,4,7,19,68,68,41,5,12,23,2010,4,3,0,12,22,2011,4,3,0,8736,74,2,12,31,2010,4,6,1,12,31,2011,4,6,1,10584,1,1,1,1,2009,1,0,0,1,5,2011,1,0,0,8712,3
0,50,1,4,7,4,53,187,48,5,2,16,2010,1,1,0,2,15,2011,1,1,0,8736,50,2,4,27,2010,2,6,1,4,31,2011,2,6,1,8736,31,1,2,1,2010,1,0,0,1,3,2011,1,0,0,8736,4
1,52,1,4,7,4,68,126,41,1,11,4,2010,4,3,0,11,3,2011,4,3,0,8736,120,3,11,31,2010,4,6,1,11,30,2011,4,6,1,8736,20,1,2,1,2010,1,0,0,2,1,2011,1,0,0,4584,4
1,40,1,4,7,34,50,131,41,1,5,21,2010,2,4,0,5,26,2011,2,3,0,8880,40,1,5,21,2010,2,4,0,5,26,2011,2,3,0,8880,40,1,5,21,2010,2,4,0,5,26,2011,2,3,0,8880,3
0,31,1,2,3,4,31,68,41,1,7,25,2010,3,6,1,7,24,2011,3,6,1,8736,120,3,11,29,2010,4,6,1,11,27,2011,4,6,1,8736,4,1,1,5,2010,1,0,0,1,4,2011,1,0,0,6456,3
0,59,1,4,7,4,68,68,41,5,10,28,2010,4,3,0,10,26,2011,4,2,0,8712,144,4,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,4
0,6,1,2,7,4,40,96,41,1,11,5,2010,4,4,0,11,4,2011,4,4,0,8736,49,2,11,23,2010,4,4,0,11,17,2011,4,4,0,8736,5,1,7,5,2010,3,1,0,7,2,2011,3,2,0,8616,1
0,64,1,2,3,4,43,164,28,1,10,30,2010,4,5,1,10,28,2011,4,4,0,8712,64,1,10,30,2010,4,5,1,10,28,2011,4,4,0,8712,64,1,10,30,2010,4,5,1,10,28,2011,4,4,0,8712,5
0,45,2,4,7,7,50,132,41,1,9,9,2010,3,3,0,4,29,2011,2,4,0,5568,45,2,9,9,2010,3,3,0,4,29,2011,2,4,0,5568,45,2,9,9,2010,3,3,0,4,29,2011,2,4,0,5568,3
0,36,1,2,7,19,68,68,41,1,10,16,2010,4,5,1,10,15,2011,4,5,1,8736,120,3,12,31,2010,4,6,1,12,29,2011,4,6,1,8736,25,1,1,2,2010,1,0,0,1,1,2011,1,0,0,4152,3
0,49,1,4,7,4,68,128,36,5,8,1,2010,3,6,1,7,31,2011,3,6,1,8736,50,1,8,1,2010,3,6,1,7,31,2011,3,6,1,8736,36,1,8,1,2010,3,6,1,7,31,2011,3,6,1,8736,4
0,39,1,2,7,7,28,68,41,1,6,14,2010,2,0,0,6,13,2011,2,0,0,8736,39,1,6,14,2010,2,0,0,6,13,2011,2,0,0,8736,31,1,4,12,2010,2,0,0,4,11,2011,2,0,0,8736,3
0,34,1,4,7,34,68,68,41,1,7,22,2010,3,3,0,7,17,2011,3,6,1,8640,120,3,12,31,2010,4,6,1,12,31,2011,4,6,1,8784,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,4200,3
0,49,1,4,7,4,68,96,41,5,1,16,2010,1,5,1,1,15,2011,1,5,1,8736,120,3,12,30,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8712,4
0,33,2,4,7,4,68,126,41,1,11,1,2010,4,0,0,5,11,2011,2,2,0,4584,120,3,11,31,2010,4,6,1,11,30,2011,4,6,1,8736,20,1,2,1,2010,1,0,0,2,1,2011,1,0,0,4584,3
0,44,1,4,7,4,28,9,31,1,3,25,2010,1,3,0,3,23,2011,1,2,0,8712,71,3,11,31,2010,4,6,1,11,30,2011,4,6,1,8736,37,1,1,3,2010,1,0,0,1,2,2011,1,0,0,6384,3
0,41,1,4,7,4,28,68,41,1,10,31,2010,4,6,1,10,30,2011,4,6,1,8736,120,4,12,31,2010,4,6,1,11,31,2011,4,6,1,8736,12,1,1,1,2010,1,0,0,1,1,2011,1,0,0,3912,3
0,38,1,4,3,4,43,96,41,1,6,11,2010,2,4,0,2,22,2011,1,1,0,6144,64,2,9,27,2010,3,6,1,9,31,2011,3,4,0,8736,35,1,3,2,2010,1,0,0,2,11,2011,1,1,0,6144,3
0,45,1,4,7,4,68,68,41,5,9,14,2010,3,1,0,9,12,2011,3,0,0,8712,144,4,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,3
0,36,1,4,7,4,28,68,41,1,5,21,2010,2,4,0,5,20,2011,2,4,0,8736,120,4,12,31,2010,4,6,1,11,31,2011,4,6,1,8736,12,1,1,1,2010,1,0,0,1,1,2011,1,0,0,3912,3
0,34,1,4,7,19,68,96,41,1,4,27,2010,2,1,0,4,12,2011,2,1,0,8400,65,3,12,31,2010,4,6,1,10,26,2011,4,6,1,8736,1,1,1,4,2010,1,0,0,1,3,2011,1,0,0,360,3
0,68,1,4,7,4,55,68,41,5,7,5,2010,3,0,0,7,4,2011,3,0,0,8736,81,1,8,28,2010,3,6,1,8,27,2011,3,6,1,8736,1,1,2,2,2010,1,0,0,2,1,2011,1,0,0,8736,5
0,38,1,4,7,4,68,168,41,1,8,19,2010,3,3,0,8,16,2011,3,1,0,8688,52,3,12,29,2010,4,6,1,12,28,2011,4,6,1,8736,1,1,2,6,2010,1,0,0,2,4,2011,1,0,0,5568,3
0,73,1,4,7,34,68,22,41,1,1,21,2010,1,3,0,1,20,2011,1,3,0,8736,73,1,7,29,2010,3,6,1,3,27,2011,1,6,1,8736,32,1,1,21,2010,1,3,0,1,20,2011,1,3,0,4368,5
0,51,4,4,3,4,59,180,50,1,10,31,2010,4,6,1,10,30,2011,4,6,1,8736,51,4,10,31,2010,4,6,1,10,30,2011,4,6,1,8736,51,4,10,31,2010,4,6,1,10,30,2011,4,6,1,8736,4
0,56,1,4,3,4,28,132,41,1,3,4,2010,1,3,0,3,2,2011,1,2,0,8712,56,1,3,12,2010,1,4,0,3,11,2011,1,4,0,8736,34,1,3,4,2010,1,3,0,3,2,2011,1,2,0,8712,4
0,36,1,2,7,4,28,68,41,5,5,21,2010,2,4,0,5,20,2011,2,4,0,8736,57,2,10,31,2010,4,6,1,10,30,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,3
0,32,1,2,7,19,68,68,41,5,10,23,2010,4,5,1,10,22,2011,4,5,1,8736,57,1,12,26,2010,4,5,1,12,25,2011,4,5,1,8736,1,1,7,6,2010,3,0,0,7,5,2011,3,0,0,8712,3
1,36,2,4,7,4,31,199,26,1,4,30,2010,2,4,0,4,28,2011,2,3,0,8712,38,3,11,30,2010,4,6,1,8,28,2011,3,4,0,8712,36,2,4,14,2010,2,4,0,4,19,2011,2,3,0,6672,3
1,38,1,2,7,33,68,68,41,1,6,6,2010,2,6,1,6,5,2011,2,6,1,8736,81,3,11,29,2010,4,6,1,11,28,2011,4,6,1,8736,0,1,1,2,2010,1,0,0,1,1,2011,1,0,0,1608,3
0,34,2,4,7,34,40,187,48,1,4,17,2010,2,5,1,4,16,2011,2,5,1,8736,34,2,4,17,2010,2,5,1,4,16,2011,2,5,1,8736,34,2,4,17,2010,2,5,1,4,16,2011,2,5,1,8736,3
0,37,1,2,11,34,23,68,41,0,2,28,2010,1,6,1,2,28,2011,1,0,0,8760,37,1,2,28,2010,1,6,1,2,28,2011,1,0,0,8760,37,1,2,28,2010,1,6,1,2,28,2011,1,0,0,8760,3
0,120,1,2,7,27,31,96,41,1,2,21,2010,1,6,1,2,20,2011,1,6,1,8736,120,1,2,21,2010,1,6,1,2,20,2011,1,6,1,8736,37,1,1,11,2010,1,0,0,1,10,2011,1,0,0,8736,6
0,20,1,4,7,4,23,134,19,2,12,19,2010,4,6,1,12,18,2011,4,6,1,8736,20,1,12,19,2010,4,6,1,12,18,2011,4,6,1,8736,20,1,12,19,2010,4,6,1,12,18,2011,4,6,1,8736,2
0,55,1,4,7,4,68,96,41,5,4,2,2010,2,4,0,4,1,2011,2,4,0,8736,120,3,12,30,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8712,4
0,1,1,4,7,4,43,68,41,5,3,12,2010,1,4,0,3,11,2011,1,4,0,8736,50,2,10,31,2010,4,6,1,10,30,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,4,2011,1,0,0,8736,1
0,1,1,4,7,4,68,68,41,5,5,6,2010,2,3,0,5,5,2011,2,3,0,8736,144,4,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,1
0,40,1,2,7,4,68,12,41,5,8,2,2010,3,0,0,8,1,2011,3,0,0,8736,40,1,8,2,2010,3,0,0,8,1,2011,3,0,0,8736,40,1,8,2,2010,3,0,0,8,1,2011,3,0,0,8736,3
0,54,1,4,3,4,68,135,41,1,3,2,2010,1,1,0,3,1,2011,1,1,0,8736,54,1,3,21,2010,1,6,1,3,20,2011,1,6,1,8736,46,1,2,2,2010,1,1,0,2,1,2011,1,1,0,8736,4
0,47,3,4,3,4,68,96,41,1,11,7,2010,4,6,1,11,6,2011,4,6,1,8736,73,3,12,21,2010,4,6,1,12,20,2011,4,6,1,8736,28,1,1,3,2010,1,0,0,1,1,2011,1,0,0,8592,4
0,45,3,4,3,4,43,173,33,1,8,30,2010,3,0,0,8,28,2011,3,6,1,8712,45,3,12,30,2010,4,0,0,12,28,2011,4,6,1,8736,42,2,8,27,2010,3,0,0,8,26,2011,3,0,0,8712,3
1,38,1,2,3,4,56,68,41,1,4,17,2010,2,5,1,4,16,2011,2,5,1,8736,38,1,4,17,2010,2,5,1,4,16,2011,2,5,1,8736,38,1,4,17,2010,2,5,1,4,16,2011,2,5,1,8736,3
0,20,1,4,7,34,68,13,41,5,1,7,2010,1,3,0,1,6,2011,1,3,0,8736,46,1,2,28,2010,1,4,0,2,27,2011,1,4,0,8736,20,1,1,6,2010,1,2,0,1,5,2011,1,2,0,8736,2
0,42,1,4,3,4,3,68,41,5,6,19,2010,2,5,1,6,17,2011,2,4,0,8712,44,1,6,19,2010,2,5,1,12,31,2011,4,6,1,8736,35,1,1,1,2010,1,0,0,5,8,2010,2,4,0,8712,3
0,51,2,4,3,4,68,168,41,1,1,17,2010,1,6,1,1,16,2011,1,6,1,8736,74,2,2,19,2010,1,6,1,2,18,2011,1,6,1,8736,51,1,1,17,2010,1,4,0,1,16,2011,1,4,0,8736,4
0,67,2,4,7,4,68,180,50,1,4,27,2010,2,1,0,4,26,2011,2,1,0,8736,71,3,12,30,2010,4,5,1,12,29,2011,4,5,1,8736,33,1,1,2,2010,1,0,0,1,1,2011,1,1,0,4320,5
0,45,2,2,3,4,68,195,26,1,11,3,2010,4,2,0,11,2,2011,4,2,0,8736,45,2,11,3,2010,4,2,0,11,2,2011,4,2,0,8736,45,2,11,3,2010,4,2,0,11,2,2011,4,2,0,8736,3
0,27,1,4,7,9,68,96,41,1,2,14,2010,1,6,1,2,13,2011,1,6,1,8736,27,1,2,14,2010,1,6,1,2,13,2011,1,6,1,8736,27,1,2,14,2010,1,6,1,2,13,2011,1,6,1,8736,2
0,44,1,4,7,4,68,68,41,5,10,28,2010,4,3,0,10,27,2011,4,3,0,8736,144,4,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,3
0,1,2,2,7,4,68,96,41,5,11,19,2010,4,4,0,11,18,2011,4,4,0,8736,78,2,11,28,2010,4,6,1,11,31,2011,4,6,1,8760,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,1
0,68,1,4,7,4,68,180,50,1,2,9,2010,1,1,0,2,8,2011,1,1,0,8736,71,3,12,30,2010,4,5,1,12,29,2011,4,5,1,8736,33,1,1,2,2010,1,0,0,1,1,2011,1,1,0,4320,5
0,35,1,2,7,27,68,68,41,1,11,8,2010,4,0,0,11,7,2011,4,0,0,8736,76,2,12,31,2010,4,6,1,12,30,2011,4,6,1,8736,2,1,1,6,2010,1,0,0,1,4,2011,1,0,0,288,3
0,20,3,4,3,4,68,106,17,0,2,15,2010,1,0,0,12,31,2010,4,4,0,7656,20,3,2,15,2010,1,0,0,12,31,2010,4,4,0,7656,20,3,2,15,2010,1,0,0,12,31,2010,4,4,0,7656,2
0,57,1,4,7,4,68,68,41,5,1,20,2010,1,2,0,1,19,2011,1,2,0,8736,144,4,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,4
0,36,1,4,7,19,68,23,41,1,3,27,2010,1,5,1,3,26,2011,1,5,1,8736,51,2,12,28,2010,4,5,1,12,27,2011,4,5,1,8736,36,1,1,7,2010,1,1,0,1,6,2011,1,1,0,8736,3
0,45,1,4,7,18,68,96,41,5,12,27,2010,4,0,0,12,26,2011,4,0,0,8736,45,1,12,28,2010,4,1,0,12,26,2011,4,0,0,8736,33,1,12,27,2010,4,0,0,12,26,2011,4,0,0,8712,3
0,31,1,2,3,4,31,68,41,1,7,25,2010,3,6,1,7,24,2011,3,6,1,8736,120,3,11,29,2010,4,6,1,11,27,2011,4,6,1,8736,4,1,1,5,2010,1,0,0,1,4,2011,1,0,0,6456,3
1,40,1,4,7,7,68,22,41,1,7,26,2010,3,0,0,7,25,2011,3,0,0,8736,44,1,10,30,2010,4,5,1,10,31,2011,4,5,1,8736,27,1,2,1,2010,1,0,0,1,14,2011,1,0,0,8664,3
0,8,2,4,7,4,31,131,41,1,6,28,2010,2,0,0,6,27,2011,2,0,0,8736,42,2,10,28,2010,4,6,1,10,27,2011,4,6,1,8736,8,1,1,2,2010,1,0,0,1,1,2011,1,0,0,2184,1
1,55,1,2,7,4,43,68,41,1,5,8,2010,2,5,1,5,7,2011,2,5,1,8736,66,1,12,30,2010,4,5,1,12,31,2011,4,5,1,8736,30,1,3,1,2010,1,2,0,3,6,2011,1,2,0,8736,4
0,6,1,2,3,4,68,87,41,1,2,14,2010,1,6,1,2,10,2011,1,3,0,8664,6,1,2,14,2010,1,6,1,2,10,2011,1,3,0,8664,6,1,2,14,2010,1,6,1,2,10,2011,1,3,0,8664,1
0,31,1,4,7,19,43,22,41,2,2,22,2010,1,0,0,2,21,2011,1,0,0,8736,31,1,2,22,2010,1,0,0,2,21,2011,1,0,0,8736,31,1,2,22,2010,1,0,0,2,21,2011,1,0,0,8736,3
0,66,1,2,3,4,59,23,41,6,9,17,2010,3,4,0,9,16,2011,3,4,0,8736,73,2,12,17,2010,4,4,0,12,16,2011,4,4,0,8736,66,1,9,16,2010,3,3,0,9,15,2011,3,3,0,8736,5
0,33,1,2,3,4,23,68,41,1,1,29,2010,1,4,0,1,28,2011,1,4,0,8736,63,2,11,31,2010,4,6,1,11,29,2011,4,6,1,8736,23,1,1,9,2010,1,1,0,1,8,2011,1,1,0,5520,3
0,46,3,4,3,4,3,134,19,2,5,28,2010,2,4,0,5,27,2011,2,4,0,8736,46,3,5,28,2010,2,4,0,5,27,2011,2,4,0,8736,46,3,5,28,2010,2,4,0,5,27,2011,2,4,0,8736,4
1,36,1,4,7,19,68,68,41,1,3,29,2010,1,0,0,3,28,2011,1,0,0,8736,120,4,12,31,2010,4,6,1,12,31,2011,4,6,1,8760,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,384,3
0,45,1,4,7,4,53,68,41,5,5,30,2010,2,6,1,5,29,2011,2,6,1,8736,100,2,11,31,2010,4,6,1,11,31,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,2,2011,1,0,0,8736,3
0,33,1,2,7,4,50,131,41,1,6,11,2010,2,4,0,3,9,2011,1,2,0,6504,36,1,6,11,2010,2,4,0,3,9,2011,1,2,0,6504,33,1,6,11,2010,2,4,0,3,9,2011,1,2,0,6504,3
0,53,1,2,3,4,43,131,41,1,1,30,2010,1,5,1,1,29,2011,1,5,1,8736,53,2,1,30,2010,1,6,1,12,31,2011,4,5,1,8736,52,1,1,22,2010,1,4,0,1,29,2010,1,4,0,8184,4
0,43,1,4,7,4,68,131,41,5,1,24,2010,1,6,1,1,23,2011,1,6,1,8736,52,3,12,28,2010,4,6,1,12,30,2011,4,6,1,8736,1,1,1,1,2010,1,1,0,1,1,2011,1,0,0,8712,3
1,120,4,4,5,4,68,68,41,8,9,16,2010,3,3,0,12,31,2010,4,4,0,2544,120,4,11,28,2010,4,6,1,12,31,2011,4,6,1,8736,10,1,1,1,2010,1,0,0,11,27,2010,4,4,0,2544,6
0,40,1,4,7,4,68,96,41,5,3,4,2010,1,3,0,3,3,2011,1,3,0,8736,120,3,12,30,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8712,3
0,46,1,2,7,18,55,68,41,5,1,24,2010,1,6,1,1,23,2011,1,6,1,8736,46,1,1,24,2010,1,6,1,1,23,2011,1,6,1,8736,46,1,1,24,2010,1,6,1,1,23,2011,1,6,1,8736,4
0,20,3,2,3,4,68,68,41,6,3,8,2010,1,0,0,3,6,2011,1,6,1,8712,120,3,11,31,2010,4,6,1,11,30,2011,4,6,1,8736,20,1,1,8,2010,1,0,0,1,6,2011,1,0,0,8712,2
0,35,1,4,3,4,43,187,48,1,2,8,2010,1,0,0,2,5,2011,1,5,1,8688,40,1,10,24,2010,4,6,1,10,23,2011,4,6,1,8736,35,1,2,8,2010,1,0,0,2,5,2011,1,5,1,8688,3
0,43,1,4,7,4,28,9,31,5,5,3,2010,2,0,0,5,2,2011,2,0,0,8736,43,1,6,7,2010,2,0,0,6,6,2011,2,0,0,8736,40,1,5,3,2010,2,0,0,5,2,2011,2,0,0,8736,3
0,33,1,2,7,4,68,186,41,1,4,12,2010,2,0,0,4,11,2011,2,0,0,8736,48,1,10,30,2010,4,6,1,10,29,2011,4,6,1,8736,33,1,1,12,2010,1,0,0,1,11,2011,1,0,0,8016,3
0,35,1,2,3,4,23,68,41,5,6,12,2010,2,5,1,6,10,2011,2,4,0,8712,42,1,6,28,2010,2,5,1,6,26,2011,2,4,0,8712,35,1,5,12,2010,2,4,0,5,10,2011,2,3,0,8712,3
0,54,1,4,3,27,68,149,56,1,11,27,2010,4,5,1,11,26,2011,4,5,1,8736,54,1,11,27,2010,4,5,1,11,26,2011,4,5,1,8736,54,1,11,27,2010,4,5,1,11,26,2011,4,5,1,8736,4
0,30,1,4,7,18,68,68,41,2,4,8,2010,2,3,0,4,6,2011,2,2,0,8712,39,1,11,15,2010,4,5,1,11,14,2011,4,5,1,8736,30,1,4,8,2010,2,3,0,4,6,2011,2,2,0,8712,2
0,29,1,4,7,4,23,186,41,5,2,22,2010,1,0,0,2,21,2011,1,0,0,8736,48,1,3,22,2010,1,0,0,3,21,2011,1,0,0,8736,29,1,2,22,2010,1,0,0,2,21,2011,1,0,0,8736,2
0,35,1,4,7,7,68,96,41,1,7,24,2010,3,5,1,4,22,2011,2,4,0,6528,61,3,12,30,2010,4,6,1,12,29,2011,4,6,1,8736,10,1,1,2,2010,1,0,0,1,1,2011,1,0,0,6528,3
0,33,1,4,7,4,28,96,41,5,9,25,2010,3,5,1,9,24,2011,3,5,1,8736,74,2,12,29,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8736,3
0,51,1,4,7,4,68,109,40,5,12,19,2010,4,6,1,12,18,2011,4,6,1,8736,53,2,12,19,2010,4,6,1,12,18,2011,4,6,1,8736,40,1,12,19,2010,4,6,1,12,18,2011,4,6,1,8736,4
0,49,1,2,3,7,23,68,41,1,3,12,2010,1,4,0,3,11,2011,1,4,0,8736,54,1,3,28,2010,1,6,1,3,27,2011,1,6,1,8736,35,1,2,12,2010,1,4,0,2,11,2011,1,4,0,8736,4
0,37,1,4,7,21,68,68,41,5,3,7,2010,1,6,1,3,6,2011,1,6,1,8736,51,1,11,29,2010,4,6,1,11,28,2011,4,6,1,8736,1,1,2,6,2010,1,0,0,2,5,2011,1,0,0,8712,3
0,41,1,4,7,4,68,68,41,1,2,12,2010,1,4,0,1,23,2011,1,6,1,8280,120,5,12,31,2010,4,6,1,12,31,2011,4,6,1,8952,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,960,3
0,37,1,2,7,4,50,22,41,1,4,15,2010,2,3,0,4,14,2011,2,3,0,8736,72,1,4,19,2010,2,3,0,4,18,2011,2,3,0,8736,37,1,1,15,2010,1,1,0,1,14,2011,1,1,0,8736,3
0,42,1,4,3,7,68,96,41,1,8,15,2010,3,6,1,8,14,2011,3,6,1,8736,42,1,8,24,2010,3,6,1,12,31,2011,4,6,1,8736,35,1,1,15,2010,1,6,1,8,14,2010,3,4,0,8184,3
0,40,1,2,7,4,43,68,41,5,1,24,2010,1,6,1,1,23,2011,1,6,1,8736,133,1,7,30,2010,3,6,1,7,30,2011,3,6,1,8736,32,1,1,2,2010,1,0,0,1,7,2011,1,0,0,8712,3
0,41,1,4,7,4,56,187,48,5,12,11,2010,4,5,1,12,10,2011,4,5,1,8736,50,1,12,11,2010,4,5,1,12,10,2011,4,5,1,8736,37,1,12,11,2010,4,5,1,12,10,2011,4,5,1,8736,3
1,42,1,4,11,38,35,4,20,0,8,13,2010,3,4,0,7,29,2011,3,4,0,8400,42,1,8,13,2010,3,4,0,7,29,2011,3,4,0,8400,42,1,8,13,2010,3,4,0,7,29,2011,3,4,0,8400,3
0,40,1,4,7,4,68,132,41,5,4,6,2010,2,1,0,4,5,2011,2,1,0,8736,64,2,12,30,2010,4,6,1,12,29,2011,4,6,1,8736,1,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8736,3
0,35,1,4,7,4,43,126,41,1,3,29,2010,1,0,0,3,9,2011,1,2,0,8280,59,2,9,29,2010,3,5,1,8,20,2011,3,6,1,8736,27,1,3,6,2010,1,0,0,3,6,2011,1,2,0,7368,3
0,44,2,4,7,4,68,68,41,5,5,27,2010,2,3,0,5,26,2011,2,3,0,8736,144,4,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,3
1,43,1,2,7,33,40,68,41,1,1,10,2010,1,6,1,1,9,2011,1,6,1,8736,43,1,3,21,2010,1,6,1,3,20,2011,1,6,1,8736,34,1,1,10,2010,1,6,1,1,9,2011,1,6,1,8736,3
0,42,1,2,7,4,71,22,41,1,4,4,2010,2,6,1,4,3,2011,2,6,1,8736,42,1,4,4,2010,2,6,1,4,3,2011,2,6,1,8736,42,1,4,4,2010,2,6,1,4,3,2011,2,6,1,8736,3
0,50,1,4,3,33,68,68,41,1,4,17,2010,2,5,1,4,16,2011,2,5,1,8736,120,2,9,30,2010,3,6,1,9,30,2011,3,6,1,8736,29,1,4,3,2010,2,0,0,4,2,2011,2,0,0,8280,4
0,50,1,4,7,19,68,96,41,5,8,27,2010,3,4,0,8,26,2011,3,4,0,8736,63,1,11,29,2010,4,6,1,11,28,2011,4,6,1,8736,1,1,7,14,2010,3,3,0,7,13,2011,3,2,0,8712,4
0,58,1,2,7,4,68,96,41,5,6,20,2010,2,6,1,6,18,2011,2,5,1,8712,78,2,11,28,2010,4,6,1,11,31,2011,4,6,1,8760,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,4
0,37,1,2,7,4,53,96,41,5,6,26,2010,2,5,1,6,25,2011,2,5,1,8736,59,1,6,26,2010,2,6,1,6,25,2011,2,6,1,8736,1,1,1,2,2010,1,4,0,1,1,2011,1,4,0,8736,3
1,38,1,4,7,7,68,96,41,1,5,3,2010,2,0,0,5,2,2011,2,0,0,8736,61,3,12,30,2010,4,6,1,12,29,2011,4,6,1,8736,10,1,1,2,2010,1,0,0,1,1,2011,1,0,0,6528,3
0,12,2,4,3,34,43,68,41,1,8,5,2010,3,3,0,8,4,2011,3,3,0,8736,42,2,10,30,2010,4,6,1,9,27,2011,3,6,1,8736,12,1,5,4,2010,2,3,0,4,2,2011,2,2,0,4344,1
0,30,1,4,7,33,68,99,41,1,2,21,2010,1,6,1,2,20,2011,1,6,1,8736,80,1,3,28,2010,1,6,1,3,27,2011,1,6,1,8736,30,1,1,10,2010,1,5,1,1,9,2011,1,5,1,8736,2
0,71,2,4,7,4,68,82,41,5,12,28,2010,4,1,0,12,27,2011,4,1,0,8736,71,2,12,28,2010,4,1,0,12,27,2011,4,1,0,8736,29,1,4,5,2010,2,0,0,4,4,2011,2,0,0,8736,5
0,55,1,4,7,4,53,96,41,5,7,4,2010,3,6,1,7,3,2011,3,6,1,8736,60,1,12,27,2010,4,6,1,12,26,2011,4,6,1,8736,30,1,1,3,2010,1,0,0,1,2,2011,1,0,0,8736,4
0,36,1,4,7,33,68,126,41,1,8,28,2010,3,5,1,8,27,2011,3,5,1,8736,86,3,12,29,2010,4,6,1,12,28,2011,4,6,1,8736,20,1,2,2,2010,1,0,0,2,1,2011,1,0,0,4152,3
0,47,1,4,7,4,31,68,41,5,7,30,2010,3,4,0,7,29,2011,3,4,0,8736,75,2,12,30,2010,4,6,1,12,30,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,4
